task,model,case_id,n_runs,modal_decision,dar,tar,tar_multiset,tar_set,gap,gap_multiset,gap_set,tool_run_rate
dataops,gpt-oss_20b,DQ-039,8,quarantine,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-040,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-041,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-042,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-043,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-044,8,escalate,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-045,8,quarantine,1.0,0.875,0.875,0.875,0.125,0.125,0.125,1.0
dataops,gpt-oss_20b,DQ-046,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-047,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-048,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-049,8,escalate,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
dataops,gpt-oss_20b,DQ-050,8,auto_fix,1.0,0.875,0.875,1.0,0.125,0.125,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-001,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-002,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-003,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-004,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-005,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-006,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-007,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-008,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-009,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-010,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-011,8,auto_fix,1.0,0.875,0.875,0.875,0.125,0.125,0.125,1.0
dataops,qwen2.5_7b-instruct,DQ-012,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-013,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-014,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-015,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-016,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-017,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-018,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-019,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-020,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-021,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-022,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-023,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-024,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-025,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-026,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-027,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-028,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-029,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-030,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-031,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-032,8,escalate,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-033,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-034,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-035,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-036,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-037,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-038,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-039,8,auto_fix,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-040,8,quarantine,0.875,1.0,1.0,1.0,-0.125,-0.125,-0.125,1.0
dataops,qwen2.5_7b-instruct,DQ-041,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-042,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-043,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-044,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-045,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-046,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-047,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-048,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-049,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen2.5_7b-instruct,DQ-050,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-001,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-002,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-003,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-004,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-005,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-006,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-007,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-008,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-009,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-010,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-011,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-012,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-013,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-014,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-015,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-016,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-017,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-018,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-019,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-020,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-021,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-022,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-023,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-024,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-025,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-026,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-027,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-028,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-029,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-030,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-031,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-032,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-033,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-034,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-035,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-036,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-037,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-038,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-039,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-040,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-041,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-042,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-043,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-044,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-045,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-046,8,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-047,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-048,8,auto_fix,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-049,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,qwen3.5_latest,DQ-050,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
