case_id,benchmark,model,n_runs,dar,modal_decision,n_unique_decisions,dcb,has_trajectory,tar,n_unique_trajectories,dar_tar_gap,has_evidence,ecd,scde
TRADE-032,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-032,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-032,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-033,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-033,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.1333333333333333,0.1333333333333333
TRADE-033,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-033,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.5,0.5
TRADE-033,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-033,portfolio,gpt-oss_20b,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-033,portfolio,granite3.3_latest,8,1.0,modify,1,1.0,False,,0,,False,,
TRADE-033,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-033,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-034,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-034,portfolio,claude-sonnet-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-034,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-034,portfolio,gemini-2.5-pro,3,0.6666666666666666,reject,2,0.42061983571430506,True,0.5,2,0.16666666666666663,False,,
TRADE-034,portfolio,gemma4_latest,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-034,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,0.875,2,0.125,True,0.08333333333333334,0.08333333333333334
TRADE-034,portfolio,granite3.3_latest,8,0.875,reject,2,0.6570490198018722,False,,0,,False,,
TRADE-034,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-034,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-035,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-035,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3,0.3
TRADE-035,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.5333333333333333,0.5333333333333333
TRADE-035,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.6666666666666666,0.6666666666666666
TRADE-035,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-035,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,0.875,2,0.125,True,0.0625,0.0625
TRADE-035,portfolio,granite3.3_latest,8,1.0,reject,1,1.0,False,,0,,False,,
TRADE-035,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-035,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-036,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-036,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-036,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-036,portfolio,gemini-2.5-pro,3,1.0,modify,1,1.0,True,0.5,2,0.5,True,0.75,0.75
TRADE-036,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-036,portfolio,gpt-oss_20b,8,0.875,reject,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-036,portfolio,granite3.3_latest,8,0.875,modify,2,0.6570490198018722,False,,0,,False,,
TRADE-036,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-036,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-037,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-037,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-037,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-037,portfolio,gemini-2.5-pro,3,0.6666666666666666,reject,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-037,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-037,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-037,portfolio,granite3.3_latest,8,1.0,reject,1,1.0,False,,0,,False,,
TRADE-037,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-037,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-038,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-038,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3,0.3
TRADE-038,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.5,0.5
TRADE-038,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TRADE-038,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,0.875,2,0.125,True,0.14999999999999997,0.14999999999999997
TRADE-038,portfolio,gpt-oss_20b,8,0.5,modify,2,0.3690702464285426,True,0.5,3,0.0,False,,
TRADE-038,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-038,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-038,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-039,portfolio,claude-opus-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-039,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-039,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-039,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.5499999999999999,0.5499999999999999
TRADE-039,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-039,portfolio,gpt-oss_20b,8,0.875,reject,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-039,portfolio,granite3.3_latest,8,1.0,modify,1,1.0,False,,0,,False,,
TRADE-039,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-039,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-040,portfolio,claude-opus-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-040,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-040,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-040,portfolio,gemini-2.5-pro,3,0.6666666666666666,modify,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-040,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-040,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-040,portfolio,granite3.3_latest,8,0.875,modify,2,0.6570490198018722,False,,0,,False,,
TRADE-040,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-040,portfolio,qwen2.5_7b-instruct,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-041,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-041,portfolio,claude-sonnet-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-041,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-041,portfolio,gemini-2.5-pro,3,0.6666666666666666,reject,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-041,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-041,portfolio,gpt-oss_20b,8,0.875,modify,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-041,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-041,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-041,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-042,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-042,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.16666666666666666,0.16666666666666666
TRADE-042,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-042,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TRADE-042,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,0.875,2,0.125,True,0.2,0.2
TRADE-042,portfolio,gpt-oss_20b,8,0.875,modify,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-042,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-042,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-042,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-043,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-043,portfolio,claude-sonnet-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-043,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-043,portfolio,gemini-2.5-pro,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-043,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-043,portfolio,gpt-oss_20b,8,0.875,modify,2,0.6570490198018722,True,1.0,1,-0.125,False,,
TRADE-043,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-043,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-043,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-044,portfolio,claude-opus-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-044,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-044,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-044,portfolio,gemini-2.5-pro,3,1.0,reject,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TRADE-044,portfolio,gemma4_latest,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-044,portfolio,gpt-oss_20b,8,0.875,reject,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-044,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-044,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-044,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-045,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-045,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-045,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.5,0.5
TRADE-045,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TRADE-045,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-045,portfolio,gpt-oss_20b,8,0.875,approve,2,0.6570490198018722,True,0.875,2,0.0,False,,
TRADE-045,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-045,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-045,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-046,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-046,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-046,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-046,portfolio,gemini-2.5-pro,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-046,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-046,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,0.875,2,0.125,True,0.0,0.0
TRADE-046,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-046,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-046,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-047,portfolio,claude-opus-4-20250514,3,0.6666666666666666,modify,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TRADE-047,portfolio,claude-sonnet-4-20250514,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-047,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-047,portfolio,gemma4_latest,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-047,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,0.875,2,0.125,True,0.0,0.0
TRADE-047,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-047,portfolio,mistral_7b,8,1.0,modify,1,1.0,False,,0,,False,,
TRADE-047,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-048,portfolio,claude-opus-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TRADE-048,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-048,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.5666666666666668,0.5666666666666668
TRADE-048,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-048,portfolio,gpt-oss_20b,8,1.0,modify,1,1.0,True,0.875,2,0.125,True,0.2,0.2
TRADE-048,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-048,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-048,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-049,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-049,portfolio,claude-sonnet-4-20250514,3,0.6666666666666666,reject,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TRADE-049,portfolio,gemini-2.0-flash,3,1.0,reject,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TRADE-049,portfolio,gemma4_latest,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-049,portfolio,gpt-oss_20b,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-049,portfolio,granite3.3_latest,8,1.0,modify,1,1.0,False,,0,,False,,
TRADE-049,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-049,portfolio,qwen2.5_7b-instruct,8,1.0,reject,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-050,portfolio,claude-opus-4-20250514,3,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-050,portfolio,claude-sonnet-4-20250514,3,1.0,approve,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TRADE-050,portfolio,gemini-2.0-flash,3,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-050,portfolio,gemma4_latest,8,1.0,approve,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TRADE-050,portfolio,gpt-oss_20b,8,1.0,modify,1,1.0,True,0.875,2,0.125,True,0.0625,0.0625
TRADE-050,portfolio,granite3.3_latest,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-050,portfolio,mistral_7b,8,1.0,approve,1,1.0,False,,0,,False,,
TRADE-050,portfolio,qwen2.5_7b-instruct,8,1.0,modify,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-001,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-001,compliance,claude-sonnet-4-20250514,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-001,compliance,deepseek-r1_8b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-001,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-001,compliance,gemini-2.5-pro,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-001,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-001,compliance,gpt-oss_20b,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-001,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-001,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-001,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-001,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-002,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.26666666666666666,0.26666666666666666
TXN-2025-002,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.26666666666666666,0.26666666666666666
TXN-2025-002,compliance,deepseek-r1_8b,6,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-002,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.39999999999999997,0.39999999999999997
TXN-2025-002,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.3333333333333333,0.3333333333333333
TXN-2025-002,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-002,compliance,gpt-oss_20b,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-002,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-002,compliance,mistral_7b,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-002,compliance,qwen2.5_7b-instruct,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-002,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-003,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-003,compliance,claude-sonnet-4-20250514,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-003,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-003,compliance,gemini-2.5-pro,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-003,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-003,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-003,compliance,granite3.3_latest,8,1.0,dismiss,1,1.0,False,,0,,False,,
TXN-2025-003,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-003,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-003,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-004,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-004,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TXN-2025-004,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-004,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TXN-2025-004,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-004,compliance,gpt-oss_20b,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-004,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-004,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-004,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-004,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-005,compliance,claude-opus-4-20250514,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-005,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-005,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-005,compliance,gemini-2.5-pro,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.5,2,0.16666666666666663,False,,
TXN-2025-005,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-005,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-005,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-005,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-005,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-005,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-006,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-006,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-006,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-006,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.22222222222222224,0.22222222222222224
TXN-2025-006,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-006,compliance,gpt-oss_20b,8,0.875,investigate,2,0.6570490198018722,True,1.0,1,-0.125,False,,
TXN-2025-006,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-006,compliance,mistral_7b,8,0.875,escalate,2,0.6570490198018722,False,,0,,False,,
TXN-2025-006,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-006,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-007,compliance,claude-opus-4-20250514,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-007,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-007,compliance,gemini-2.0-flash,3,0.6666666666666666,investigate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-007,compliance,gemini-2.5-pro,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
